"Logs you out when changing screens back and forth, while checking budget sheets, eg.",4
very easy to navigate and I like it when I pay my bill that it shows it right away..,5
this app helps me keep track of my account balance and my credit score and history.,5
"Typical Bank morons. Slow, Merchant offers often don't work. Errors. Incompetence",1
"Very easy to use. Clean, logical interface. A really good upgrade from prior app.",5
I been using this app since 2021 and is been very helpful i totally recommend it,5
"it has always ran perfectly, no issues and I enjoy having my accounts all linked",5
the option should have us log in n then update. how do we know this isnt a scam.,2
"Easy to use, easy to pay your bill. Even more, easy to check your credit score.",5
I had no trouble getting to what I was looking for and that makes me feel good.,5
"Previous issues with sign on screen have been addressed, works much better now.",5
"Awesome!! Easy used.! Clear, perfect convenient, and fastest, so far, so great",5
It is convenient and seems to be easier to use than my earlier trials with it.,5
Just what I wanted in a card. So far so good  and still 5 stars a year later.,5
"well organized, easy to use, especially the self managed travel notifications.",5
It's easy to use once you learn to understand different components in the app,4
They are a great company and got great people working for couldn't be happier,5
"Application is very easy to use, and gives you all the information you need.",4
"Citi app is One of the best apps that I have used, easy, fast and reliable.",5
"reliable, no crashing. easy to use. I'm able to access information quickly.",5
"Easy to use, keeps your credit usage at your finger tips. I love this app!",5
"The app is very easy to use, and I can easily find the information I need.",5
very user friendly and handy to check your account at anytime and anywhere,5
"Easy to use, straight forward, self explanatory, plus really good offers.",5
"Easy to use, very clear and easy to understand information on the screen.",5
generally good app to keep track of spending as well monitoring for fraud,4
The app. is great. I love getting all my transactions posted in my email.,5
"Convenient, user friendly, and secure app. Ideal for monitoring charges.",5
Easy to see transaction and subsequently manage my account with the App.,5
"great app, surprisingly simple, it's gotten even better since the update",5
"It the bank in your hands, easy-to-use and excellent tool in your hands.",5
It's so easy to use. Everything at your finger tips. Very user friendly.,5
Simple to use and easy to understand. Being senior I so appreciate that.,5
"the app has common sence in it, easy to navigate. Still like it May 2026",5
The easiest most concise way to take care of most of your banking needs.,5
works perfectly better than the others lol I won't mention thanks citi,5
Fast and easy app to use. Love that it credits your payment right away.,5
I love my Citi App Very user friendly Easy Access-- Very suited for me!,5
"it's been a very professional an stress free experience, thank you Citi",5
"Out of all the credit cards I have, this is the most user friendly app.",5
so far so good. no issues at all. does everything it is supposed to do.,5
Keeping me updated on all purchases with all the information is great.,5
No issues with the app. I'm able to make necessary transactions easily,4
one of the best bank apps I have used it is easy to navigate through ,5
"simple to use, great with posting payments . overall, it's a good app.",5
The way they show remaining balance always feels extremely misleading.,2
I DON'T LIKE THE FACT THAT I HAVE TO UPDATE THE APP EVERY 3 MONTHS!!!,4
"clear information, easy to use. better than most cc apps I have used",5
unable to see my FICO Score as stated I could do. not user friendly.,4
very pleased with the app ad services I receive. satisfied customer.,5
The Citi card offers the best cash back programs you will ever find,5
"Easily accessible for tracking spending, scheduling payments, etc.",5
Easy to log in to. I like to use it to verify purchases on the go.,5
"Es una excelente aplicación, funciona muy bien y es fácil de usar.",5
Good perks on my card. Use it for everyday items to get discounts.,5
takes getting used to with how the app runs and manuvering around.,4
This is an excellent app. It's easy to navigate and well laid out.,5
"very easy to read, easy to understand format structure. love it ..",5
Can't even get on. Says the info is not correct but it is cottect,1
Very easy to use. easy to find what you need and to pay your bill,5
Great App Citibank is the best I would recommend it for everyone,5
this app is easy to use and its also nice in a lot of good ways.,5
this app makes keeping up with your financial account very easy.,5
citi card my first credit card.Even before my bank wells fargo.,5
Easy to set up and use. I can see payments and balances plainly,5
Easy to use and using the biometrics helps to keep hackers out.,5
easy to use especially when there is more than one credit card.,5
everything i need is on the front page... even my credit score.,5
I check all I need to know the first time I sign in. I love it.,5
I have gotten a nice cash reward for using the card every year!,5
I haven't used it often but it's a nice to have when I need it.,4
"The app is very easy to navigate l, makes Online banking great!",5
All good. Helped discover fraudulent charges in timely manner.,5
"Citi helps my family and Myself on a daily basis, thank you ",5
"Easy to use, can take care of everything I need using the app.",5
"Easy to use, secured and transactions are updated immediately!",5
Great app. let's meet do all my banking online. very efficient,5
"I enjoy using this app, it is very useful and very convenient.",5
I like it because it's very easy to use. I still love the app.,5
very good...sometimes have a difficult time checking balances.,4
5 star i love the app and citi it a great bank really helpful,5
"Easy, problem free to navigate, find any need it information.",5
